t_id_interesado;tipo_interesado;tipo_documento;documento_identidad;primer_nombre
513039;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
513278;Persona_Juridica;Secuencial;000000000000;RADIO-K-LIMITADA-SISTEMA-RADIAL-K
513208;Persona_Juridica;Secuencial;000000000000;INVERSIONES-BURITACA-LIMITADA
604422;Persona_Juridica;Secuencial;000000000000;CONSTRUCCIONES-E-INVERSIONES-BETA
513101;Persona_Juridica;Secuencial;000000000000;IMPSAT-SOCIEDAD-ANONIMA
513269;Persona_Juridica;Secuencial;000000000000;CONSTRUCTORA-Y-FINANCIERA-LIMITAD
513087;Persona_Juridica;Secuencial;000000000000;ACUAMARTA-SOCIEDAD-ANONIMA
512656;Persona_Juridica;Secuencial;000000000000;SERNA-Y-COMPANIA-SOCIEDAD-EN-COMA
512548;Persona_Juridica;Secuencial;000000000000;CONSTRUCTORA-Y-FINANCIERA-LIMITAD
513271;Persona_Juridica;Secuencial;000000000000;CONSTRUCTORA-Y-FINANCIERA-LIMITAD
513268;Persona_Juridica;Secuencial;000000000000;AGRICOLA-SANTA-ROSA-SOCIEDAD-ANON
513056;Persona_Juridica;Secuencial;000000000000;SERNA-Y-COMPANIA-SOCIEDAD-ENCOMAN
512834;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513126;Persona_Juridica;Secuencial;000000000000;GOMEZ-SANTOS-Y-COMPANIA-LIMITADA
512750;Persona_Juridica;Secuencial;000000000000;SOCIEDAD-COMERCIAL-LIMON-LIMITADA
512941;Persona_Juridica;Secuencial;000000000000;CONSTRUCTORA-Y-FINANCIERA-LIMITAD
512864;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513276;Persona_Juridica;Secuencial;000000000000;CONSTRUCTORA-Y-FINANCIERA-LIMITAD
513181;Persona_Juridica;Secuencial;000000000000;DAVILA-Y-DAVILA-LIMITADA
512904;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512911;Persona_Juridica;Secuencial;000000000000;DORIA-GUELL-Y-GUEVARA-Q-LIMITADA
513238;Persona_Juridica;Secuencial;000000000000;INACAR-INVERSIONES-AGROPECUARIAS-
512839;Persona_Juridica;Secuencial;000000000000;DORIA-GUELL-Y-QUEVARA-Q-LIMITADA
512813;Persona_Juridica;Secuencial;000000000000;BIENES-E-INVERSIONES-SOCIEDA
512606;Persona_Juridica;Secuencial;000000000000;ORTODENT-CLINICA-DE-ORTADONCIA-LI
513004;Persona_Juridica;Secuencial;000000000000;UNIVERSIDAD-TECNOLOGICA-DEL-MAGDA
512578;Persona_Juridica;Secuencial;000000000000;INVERSIONES-DEL-DAGO-SOCIEDAD-ANO
512670;Persona_Juridica;Secuencial;000000000000;VIHENAA-SOCIEDAD-POR-ACCIONES-SIM
512872;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
512601;Persona_Juridica;Secuencial;000000000000;INMUEBLES-MOGGIO-LIMITADA
513175;Persona_Juridica;Secuencial;000000000000;FIDUCIARIA-TEQUENDAMA-SOCIEDAD-AN
