t_id_predio;numero_predial;t_id_tramitecatastral;t_id_fuenteadministrativa;ente_emisor;oficina_origen;ciudad_origen;numero_fuente
1060069;470010002000000076901905070516;1180092;295594;NOTARIA 4;;;1347
861849;470010101000001210902900000058;1179700;294916;NOTARIA SEGUNDA SANTA MARTA;;;678
721614;470010002000000070902914050277;1182895;354165;NOTARIA TERCERA DE SANTA MARTA;;;2758
3010704;470010106000000560901903020140;1186611;492275;NOTARIA 4;;;334
778986;470010104000000910903901080165;1185729;478284;NOTARIA TERCERA DE SANTA MARTA;;;139
668204;470010002000000076901905020479;1181173;342709;NOTARIA 4;;;1745
834997;470010002000000060801800004577;1179777;295096;NOTARIA SEGUNDA SANTA MARTA;;;1815
955911;470010105000002720901900000335;1185838;474483;NOTARIA CUARTA SANTA MARTA;;;1783
682001;470010002000000020707000000000;1185269;448266;NOTARIA PRIMERA DE SANTA MARTA;;;1274
657865;470010002000000070905906050119;1182479;347715;NOTARIA QUINTA DE BOGOT�;;;1191
886368;470010106000000560901902010066;1183649;489427;NOTARIA 4;;;262
1060056;470010002000000076901903020347;1186730;493609;NOTARIA 4;;;762
722614;470010002000000070905904050078;1183093;357253;NOTARIA QUINTA DE BOGOT�;;;1652
722574;470010002000000070905903010042;1183125;357269;NOTARIA TERCERA DE SANTA MARTA;;;898
698624;470010002000000070905917030329;1180733;302733;NOTARIA TERCERA DE SANTA MARTA;;;2065
1020591;470010002000000076901902050307;1184387;489489;NOTARIA 4;;;2203
722110;470010002000000070903918050359;1183259;377660;NOTARIA SEGUNDA DE SANTA MARTA;;;1996
1014473;470010002000000070902906020107;1185236;467617;NOTARIA TERCERA DE SANTA MARTA;;;2308
3013254;470010002000000076901901050247;1186893;493671;NOTARIA 4;;;172
1045775;470010003000000030074000000000;1181523;307495;NOTARIA PRIMERA DE SANTA MARTA;;;1564
710207;470010002000000076901904010402;1180110;295603;NOTARIA 4;;;286
789194;470010102000000390014000000000;1180366;298283;NOTARIA TERCERA DE SANTA MARTA;;;233
1028541;470010101000001770017000000000;1186569;491652;NOTARIA PRIMERA DE SANTA MARTA;;;0075
726975;470010002000000076901906050564;1182024;344619;NOTARIA 4;;;461
684994;470010107000000810906900000440;1180289;297498;NOTARIA TERCERA SANTA MARTA;;;1893
675520;470010002000000070902905040093;1182973;354761;NOTARIA TERCERA DE SANTA MARTA;;;1894
3012327;470010106000000560901905050275;1186917;492275;NOTARIA 4;;;334
1055623;470010002000000023791000000000;1180486;298780;NOTARIA PRIMERA DE SANTA MARTA;;;2067
1056244;470010106000000560901902040091;1181889;344006;NOTARIA 4;;;379
1069783;470010002000000070902914010264;1185193;467596;NOTARIA TERCERA DE SANTA MARTA;;;2139
675288;470010002000000071274000000000;1181321;305012;NOTARIA SEGUNDA SANTA MARTA;;;3001
886812;470010108000000060902902130136;1184078;453988;NOTARIA CUARTA DE SANTA MARTA;;;1265
1060108;470010106000000560901904060239;1186706;492275;NOTARIA 4;;;334
693411;470010106000000560901902060112;1181980;344159;NOTARIA 4;;;1266
662605;470010002000000060912900004402;1184175;454398;NOTARIA TERCERA SANTA MARTA;;;399
1064172;470010002000000070903918040356;1182548;348138;NOTARIA SEGUNDA DE SANTA MARTA;;;1281
3013332;470010002000000076901908010152;1187443;499464;NOTARIA 4;;;1125
951488;470010002000000070905903040054;1183148;357280;NOTARIA TERCERA DE SANTA MARTA;;;1858
824516;470010002000000070902909030169;1182802;354022;NOTARIA TERCERA DE SANTA MARTA;;;2555
685635;470010002000000070905905040096;1181001;304182;NOTARIA TERCERA DE SANTA MARTA;;;1639
678135;470010002000000070903923020445;1181130;326963;NOTARIA SEGUNDA DE SANTA MARTA;;;2529
1060132;470010002000000070903914050279;1181777;323794;NOTARIA SEGUNDA DE SANTA MARTA;;;1318
691401;470010107000000280901900000023;1180163;297284;NOTARIA TREINTA Y OCHO DE BOGOTA;;;4169
766523;470010111000002840008000000000;1180310;298251;NOTARIA SEGUNDA SANTA MARTA;;;1039
1003848;470010002000000070902909040174;1181782;323821;NOTARIA QUINTA DE BOGOTA D.C.;;;5266
850748;470010002000000076901904010404;1180115;295605;NOTARIA 4;;;398
722562;470010002000000070905901030009;1182514;347769;NOTARIA TERCERA DE SANTA MARTA;;;865
1009501;470010002000000070905912040236;1182541;347811;NOTARIA QUINTA DE BOGOT�;;;1920
722967;470010002000000070905923050459;1184910;467076;NOTARIA TERCERA DE SANTA MARTA;;;2027
824690;470010002000000070902907020126;1182850;354143;NOTARIA TERCERA DE SANTA MARTA;;;2444
782680;470010001000000022451000000000;1186305;307809;NOTARIA TERCERA SANTA MARTA;;;1415
1008325;470010111000003000001000000000;1180613;300030;NOTARIA SEGUNDA DE SANTA MARTA;;;1320
1041458;470010106000000560901902030081;1182238;346618;NOTARIA 4;;;42
964965;470010106000000560901904010196;1186705;492275;NOTARIA 4;;;334
1060127;470010002000000070903912010222;1182637;348521;NOTARIA SEGUNDA DE SANTA MARTA;;;2628
740289;470010104000000910903901000217;1185887;478284;NOTARIA TERCERA DE SANTA MARTA;;;139
667650;470010002000000076901902020283;1183716;489493;NOTARIA 3;;;2239
721073;470010002000000070902907050139;1185215;467607;NOTARIA TERCERA DE SANTA MARTA;;;2919
797096;470010106000011460001000000000;1185992;486518;NOTARIA SEGUNDA SANTA MARTA;;;1647
661323;470010002000000076901905030488;1181190;342756;NOTARIA 4;;;1711
752544;470010101000000580021000000000;1179557;290528;1182;;;NOTARIA CUARTA SANTA MARTA
722910;470010002000000070905919050380;1182359;347347;NOTARIA CUARTA DE SANTA MARTA;;;2932
1060910;470010106000002140007000000000;1185715;483933;NOTARIA PRIMERA DE SANTA MARTA;;;2458
1026505;470010108000000060902902130137;1183655;489425;NOTARIA CUARTA DE SANTA MARTA;;;1038
659111;470010002000000070903905020088;1184828;466493;NOTARIA SEGUNDA DE SANTA MARTA;;;1768
796923;470010104000000910903901000186;1185974;478284;NOTARIA TERCERA DE SANTA MARTA;;;139
721782;470010002000000070903905020085;1182546;348134;NOTARIA SEGUNDA DE SANTA MARTA;;;451
1060101;470010002000000070905928020547;1186625;492290;NOTARIA TERCERA DE SANTA MARTA;;;1898
1064122;470010002000000070905913040253;1181831;324102;NOTARIA TERCERA DE SANTA MARTA;;;1402
682519;470010004000000080044000000000;1185698;483574;NOTARIA TERCERA DE SANTA MARTA;;;1378
850748;470010002000000076901904010404;1180114;295605;NOTARIA 4;;;398
678072;470010002000000070905902020026;1183135;357274;NOTARIA QUINTA DE BOGOT�;;;1299
659900;470010002000000070905901030011;1183191;358792;NOTARIA TERCERA DE SANTA MARTA;;;1219
939088;470010002000000070903912040233;1185232;467615;NOTARIA SEGUNDA DE SANTA MARTA;;;3067
721900;470010002000000070903909030172;1183313;377687;NOTARIA SEGUNDA DE SANTA MARTA;;;2108
951432;470010002000000076901901040238;1183719;489423;NOTARIA 4;;;1686
1036746;470010107000000690007000000000;1183083;357225;NOTARIA UNICA DEL COPEYU;;;221
736757;470010002000000070903901040016;1184008;453952;NOTARIA SEGUNDA DE SANTA MARTA;;;414
666479;470010103000000520003000000000;1180153;297279;NOTARIA CUARTA DE SANTA MARTA;;;1953
959979;470010115000006560901900000158;1187679;511621;NOTARIA CUARTA DE SANTA MARTA;;;2128
664440;470010002000000066416000000000;1185459;480894;NOTARIA TERCERA DE SANTA MARTA;;;620
1069813;470010002000000070903906030109;1184793;466352;NOTARIA SEGUNDA DE SANTA MARTA;;;2657
726975;470010002000000076901906050564;1182023;344619;NOTARIA 4;;;461
952548;470010002000000060801800004632;1186315;318372;NOTARIA VEINTICINCO DE BOGOTA;;;1167
1007782;470010002000000070902910030190;1182687;348955;NOTARIA TERCERA DE SANTA MARTA;;;2577
1052486;470010002000000070903908050159;1183386;378023;NOTARIA SEGUNDA DE SANTA MARTA;;;1932
698744;470010002000000070903914040273;1181772;323734;NOTARIA SEGUNDA DE SANTA MARTA;;;1471
658107;470010108000000160902900000134;1187632;504477;NOTARIA UNICA DE BARANOA;;;564
759614;470010106000003040001000000000;1180600;300023;NOTARIA TERCERA DE SANTA MARTA;;;1778
659929;470010002000000070903910030192;1184725;465707;NOTARIA SEGUNDA DE SANTA MARTA;;;419
764407;470010111000001310015000000000;1180192;297375;NOTARIA SEGUNDA DE SANTA MARTA;;;354
685765;470010104000000910903901040156;1185915;478284;NOTARIA TERCERA DE SANTA MARTA;;;139
721616;470010002000000070902914040276;1182896;354166;NOTARIA TERCERA DE SANTA MARTA;;;1587
668286;470010002000000070707000000000;1186170;478607;NOTARIA TERCERA DE SANTA MARTA;;;793
931278;470010103000000050901900000029;1185341;448946;NOTARIA SEGUNDA DE SANTA MARTA;;;755
927207;470010003000000013896000000000;1184219;454508;NOTARIA CUARTA DE SANTA MARTA;;;2825
660690;470010106000003210007000000000;1184203;454418;NOTARIA PRIMERA DE SANTA MARTA;;;2005
825754;470010109000002380014000000000;1183086;357226;NOTARIA SEGUNDA DE SANTA MARTA;;;1811
1052484;470010002000000070903908040154;1183394;378028;NOTARIA SEGUNDA DE SANTA MARTA;;;2026
739295;470010101000000560029000000000;1180449;298410;NOTARIA SEGUNDA DE BARRANQUILLA;;;879
912960;470010108000000060902902100114;1184037;453968;NOTARIA CUARTA DE SANTA MARTA;;;721
1045763;470010002000000022631000000000;1180254;297401;NOTARIA PRIMERA DE SANTA MARTA;;;0362
1069731;470010002000000070902905030089;1185085;467542;NOTARIA TERCERA DE SANTA MARTA;;;2934
759614;470010106000003040001000000000;1180601;300023;NOTARIA TERCERA DE SANTA MARTA;;;1778
671753;470010002000000070902903050059;1185248;467623;NOTARIA TERCERA DE SANTA MARTA;;;2173
1038041;470010102000002310901900000060;1179642;291358;NOTARIA TERCERA DE SANTA MARTA;;;1879
657757;470010002000000070905923010442;1184922;467193;NOTARIA CUARTA DE SANTA MARTA;;;2916
1060123;470010106000000560901901030019;1182170;346389;NOTARIA 4;;;2923
926070;470010116000001900018000000000;1180481;298778;NOTARIA TERCERA DE SANTA MARTA;;;1953
1042827;470010002000000065881000000000;1182760;352899;NOTARIA PRIMERA DE SANTA MARTA;;;1908
1029505;470010111000002560016000000000;1182768;352907;NOTARIA SEGUNDA DE SANTA MARTA;;;751
1041572;470010002000000070902911020207;1185077;467538;NOTARIA TERCERA DE SANTA MARTA;;;2567
801901;470010002000000070902911040213;1185146;467572;NOTARIA TERCERA DE SANTA MARTA;;;2736
796767;470010104000000910903901120177;1185778;478284;NOTARIA TERCERA DE SANTA MARTA;;;139
823655;470010115000005900018000000000;1185658;483334;NOTARIA PRIMERA DE SANTA MARTA;;;1368
761433;470010002000000076901904070455;1180634;300040;NOTARIA 4;;;854
1060216;470010002000000070902907020125;1185173;467586;NOTARIA TERCERA DE SANTA MARTA;;;2471
1041450;470010002000000070903912010224;1182641;348525;NOTARIA SEGUNDA DE SANTA MARTA;;;2614
829947;470010003000000010802800004060;1186220;485731;NOTARIA PRIMERA DE SANTA MARTA;;;0624
657956;470010002000000070903903040054;1182571;348196;NOTARIA SEGUNDA DE SANTA MARTA;;;1393
720050;470010002000000070902902050040;1182709;349091;NOTARIA TERCERA DE SANTA MARTA;;;1764
1028571;470010002000000076901902060317;1187026;492617;NOTARIA 4;;;2482
884747;470010002000000070905904020065;1183142;357277;NOTARIA TERCERA DE SANTA MARTA;;;1453
1048822;470010002000000070902915020287;1182879;354157;NOTARIA TERCERA DE SANTA MARTA;;;2012
727979;470010002000000070903924050477;1180878;302944;NOTARIA SEGUNDA DE SANTA MARTA;;;2599
722598;470010002000000070905902020027;1183029;356047;NOTARIA TERCERA DE SANTA MARTA;;;1065
664411;470010113000000920005000000000;1179566;291315;NOTARIA PRIMERA DE SANTA MARTA;;;1989
3006720;470010106000000560901905050276;1186795;492275;NOTARIA 4;;;334
698563;470010002000000070905908040155;1183541;378258;NOTARIA QUINTA DE BOGOTA D.C.;;;2186
1060075;470010002000000070905914030271;1181128;326948;NOTARIA TERCERA DE SANTA MARTA;;;1541
666244;470010115000005950028000000000;1180961;304253;NOTARIA PRIMERA SANTA MARTA;;;469
968667;470010002000000070905921020405;1187023;492290;NOTARIA TERCERA DE SANTA MARTA;;;1898
699579;470010002000000070905923020448;1184758;466020;NOTARIA TERCERA DE SANTA MARTA;;;1964
663068;470010108000000060902901170073;1183970;452925;NOTARIA CUARTA DE SANTA MARTA;;;220
1064160;470010106000000560901902010068;1182223;346588;NOTARIA 4;;;3277
699726;470010108000000060902902120129;1184063;453981;NOTARIA CUARTA DE SANTA MARTA;;;2581
657819;470010002000000076901902010279;1185847;476876;NOTARIA 4;;;844
659731;470010106000000560901902080126;1179662;291911;NOTARIA 4;;;1127
1040721;470010002000000070905909020168;1182469;347548;NOTARIA TERCERA DE SANTA MARTA;;;907
669180;470010002000000076901906030545;1180845;302927;NOTARIA 4;;;84
917516;470010103000001820023000000000;1180540;299087;NOTARIA TERCERA DE SANTA MARTA;;;3050
796915;470010104000000910903901030154;1185964;478284;NOTARIA TERCERA DE SANTA MARTA;;;139
796933;470010110000000640905900001077;1184367;489426;NOTARIA CUARTA DE SANTA MARTA;;;438
668711;470010002000000070905921040413;1182437;347422;NOTARIA TERCERA DE SANTA MARTA;;;1540
967963;470010002000000076901904050436;1181165;342685;NOTARIA 4;;;840
1064260;470010002000000070902905050099;1182965;354757;NOTARIA QUINTA DE BOGOTA D.C.;;;2995
1000638;470010102000002420027000000000;1182785;353608;NOTARIA TERCERA DE SANTA MARTA;;;2403
790088;470010109000002580801800000326;1184374;380799;NOTARIA PRIMERA DE SANTA MARTA;;;1825
685759;470010002000000070903902010021;1183281;377671;NOTARIA SEGUNDA DE SANTA MARTA;;;2286
1007531;470010112000000940801800000180;1180582;299630;NOTARIA CUARTA DE SANTA MARTA;;;2687
923405;470010005000000010007000000000;1181053;304289;NOTARIA PRIMERA SANTA MARTA;;;487
808201;470010003000000050137000000000;1186061;484998;NOTARIA SEGUNDA DE SANTA MARTA;;;314
662744;470010108000000060902902120124;1184053;453976;NOTARIA CUARTA DE SANTA MARTA;;;2011
800880;470010108000000060902902050078;1183978;452929;NOTARIA CUARTA DE SANTA MARTA;;;2155
1048651;470010002000000076901908010153;1185446;380684;NOTARIA 4;;;902
671666;470010113000000810013000000000;1181540;307510;ALCALDIA DISTRITAL DE SANTA MARTA;;;759
1011637;470010002000000070903924040474;1181799;323917;NOTARIA SEGUNDA DE SANTA MARTA;;;391
1006968;470010002000000070902910040193;1182692;348964;NOTARIA TERCERA DE SANTA MARTA;;;2532
664413;470010002000000070902908040154;1182719;349310;NOTARIA TERCERA DE SANTA MARTA;;;2627
666254;470010104000000910903901020151;1185877;478284;NOTARIA TERCERA DE SANTA MARTA;;;139
675432;470010002000000070903922030432;1184820;466476;NOTARIA SEGUNDA DE SANTA MARTA;;;1420
790496;470010002000000071045000000000;1181104;304543;NOTARIA UNICA DE ALGARROBO;;;274
747507;470010110000000380906900001548;1185743;410342;NOTARIA TREINTA Y NUEVE DE BOGOTA;;;1258
909575;470010002000000076901907030606;1180902;302956;NOTARIA 4;;;1729
726815;470010002000000076901903040363;1181875;343952;NOTARIA 4;;;2178
806461;470010108000000060902901050002;1183777;447875;NOTARIA CUARTA DE SANTA MARTA;;;727
754856;470010115000006560901900000175;1180223;297386;NOTARIA TERCERA DE SANTA MARTA;;;2851
720197;470010002000000070902903030051;1184976;467486;NOTARIA TERCERA DE SANTA MARTA;;;2972
720201;470010002000000070902904040074;1185000;467498;NOTARIA TERCERA DE SANTA MARTA;;;2330
1065054;470010105000000520008000000000;1185679;483485;NOTARIA SEGUNDA DE SANTA MARTA;;;2885
1009547;470010002000000070903909020165;1182556;348154;NOTARIA SEGUNDA DE SANTA MARTA;;;1062
1033221;470010002000000070903917010323;1183375;377904;NOTARIA SEGUNDA DE SANTA MARTA;;;2364
1006837;470010002000000076901906040557;1182059;344937;NOTARIA 4;;;1641
659513;470010002000000070903924020468;1181847;324270;NOTARIA SEGUNDA DE SANTA MARTA;;;2516
691023;470010106000000560901901080060;1182219;346579;NOTARIA 4;;;740
788915;470010002000000040901901010146;1182014;344594;NOTARIA 2;;;194
687720;470010002000000070903910010181;1183302;377682;NOTARIA SEGUNDA DE SANTA MARTA;;;2665
3018585;470010002000000076901902050311;1187370;499411;NOTARIA 4;;;2218
1060197;470010106000003300010000000000;1180297;298239;NOTARIA CUARTA DE SANTA MARTA;;;2193
981896;470010110000000630901900000099;1186179;478606;NOTARIA TERCERA DE SANTA MARTA;;;0658
726914;470010002000000076901905070514;1181610;343597;NOTARIA 4;;;1359
789730;470010002000000071909000000000;1186465;488054;NOTARIA PRIMERA DE SANTA MARTA;;;916
726661;470010002000000076901902080329;1184334;421753;NOTARIA 4;;;941
719998;470010002000000070902902010021;1183553;378274;NOTARIA TERCERA DE SANTA MARTA;;;2318
3012177;470010002000000076901908010132;1187326;499103;NOTARIA 4;;;1984
1016682;470010002000000040901901010135;1181995;344256;NOTARIA 20;;;1434
748251;470010002000000070902908030150;1184796;466355;NOTARIA TERCERA DE SANTA MARTA;;;1164
721982;470010002000000070903911040213;1184742;465871;NOTARIA SEGUNDA DE SANTA MARTA;;;389
955911;470010105000002720901900000335;1185841;474483;NOTARIA CUARTA SANTA MARTA;;;1783
657942;470010002000000070905903020047;1182453;347493;NOTARIA TERCERA DE SANTA MARTA;;;622
799835;470010002000000021020000000000;1180017;295474;NOTARIA TERCERA SANTA MARTA;;;1301
668713;470010002000000070905926050520;1186843;492290;NOTARIA TERCERA DE SANTA MARTA;;;1898
664371;470010002000000070903913020247;1183012;355565;NOTARIA SEGUNDA DE SANTA MARTA;;;1341
939208;470010106000000560901902040090;1181973;344151;NOTARIA 4;;;803
687762;470010002000000070903916020308;1184831;466511;NOTARIA SEGUNDA DE SANTA MARTA;;;423
687188;470010104000000910903901040157;1185891;478284;NOTARIA TERCERA DE SANTA MARTA;;;139
1042787;470010002000000070802800002026;1183857;450008;NOTARIA TERCERA DE SANTA MARTA;;;1049
1064081;470010002000000076901908010136;1184680;371459;NOTARIA 4;;;1783
790494;470010002000000060912900004397;1181091;304535;NOTARIA TERCERA SANTA MARTA;;;330
657990;470010109000002580801800000267;1180566;299102;NOTARIA CUARTA DE SANTA MARTA;;;615
967963;470010002000000076901904050436;1181166;342685;NOTARIA 4;;;840
676065;470010106000002250003000000000;1185259;447910;NOTARIA TERCERA DE SANTA MARTA;;;305
678121;470010106000000560901901080062;1182221;346583;NOTARIA 4;;;526
910750;470010102000000070014000000000;1180432;298401;ALCALDIA DISTRITAL DE SANTA MARTA;;;1547
3011508;470010106000000560901904080255;1186582;492275;NOTARIA 4;;;334
664432;470010107000000460903900000321;1180218;297383;NOTARIA CUARTA DE SANTA MARTA;;;2218
854172;470010104000000910903901000196;1185707;478284;NOTARIA TERCERA DE SANTA MARTA;;;139
1029505;470010111000002560016000000000;1182767;352907;NOTARIA SEGUNDA DE SANTA MARTA;;;751
722056;470010002000000070903913050258;1184615;462826;NOTARIA QUINTA DE BOGOTA D.C.;;;3930
826537;470010113000000460010000000000;1185420;479588;ALCALDIA DISTRITAL DE SANTA MARTA;;;1725
1060083;470010002000000070905921030411;1182412;344414;NOTARIA CUARTA DE SANTA MARTA;;;2949
821793;470010106000000560901901040031;1182187;346436;NOTARIA 4;;;2177
1069777;470010002000000070902914040274;1182898;354167;NOTARIA TERCERA DE SANTA MARTA;;;1807
667060;470010002000000070905903030049;1182493;347738;NOTARIA TERCERA DE SANTA MARTA;;;501
671670;470010003000000040146000000000;1181081;304530;NOTARIA CUARTA DE SANTA MARTA;;;221
979136;470010002000000076901903070385;1180067;295507;NOTARIA 4;;;137
1015577;470010106000000560901901040029;1182183;346428;NOTARIA 4;;;3361
1003753;470010002000000070903918050357;1181790;323850;NOTARIA SEGUNDA DE SANTA MARTA;;;413
1069761;470010002000000070902910020185;1182682;348850;NOTARIA TERCERA DE SANTA MARTA;;;410
967986;470010106000000560901903070184;1186924;492275;NOTARIA 4;;;334
821797;470010106000000560901901060042;1182204;346542;NOTARIA 4;;;369
1048675;470010002000000076901906080590;1182039;344661;NOTARIA 4;;;333
1041397;470010002000000070903902040036;1183226;377644;NOTARIA SEGUNDA DE SANTA MARTA;;;1498
666479;470010103000000520003000000000;1180152;297279;NOTARIA CUARTA DE SANTA MARTA;;;1953
721340;470010002000000070902913010242;1185212;467605;NOTARIA TERCERA DE SANTA MARTA;;;2695
1045765;470010106000000560901901040032;1181966;344143;NOTARIA 4;;;1064
1040865;470010002000000070903914030271;1184804;466364;NOTARIA SEGUNDA DE SANTA MARTA;;;1889
988464;470010108000000060902902140140;1184082;453990;NOTARIA CUARTA DE SANTA MARTA;;;878
680343;470010002000000070902907050137;1185099;467549;NOTARIA TERCERA DE SANTA MARTA;;;2317
1064113;470010002000000070905910050200;1182506;347757;NOTARIA TERCERA DE SANTA MARTA;;;759
727057;470010002000000076901907020604;1180894;302952;NOTARIA 4;;;2049
720050;470010002000000070902902050040;1182710;349091;NOTARIA TERCERA DE SANTA MARTA;;;1764
664369;470010002000000070903908030149;1183422;378049;NOTARIA SEGUNDA DE SANTA MARTA;;;1631
691079;470010002000000070905903010043;1182450;347485;NOTARIA TERCERA DE SANTA MARTA;;;1480
1060208;470010002000000070902912030230;1183000;354849;NOTARIA TERCERA DE SANTA MARTA;;;2677
796883;470010104000000910903901030153;1185880;478284;NOTARIA TERCERA DE SANTA MARTA;;;139
3015096;470010002000000076901906070578;1186737;493647;NOTARIA 4;;;3041
1069833;470010002000000070903915030292;1183498;378087;NOTARIA SEGUNDA DE SANTA MARTA;;;1324
1015552;470010002000000076901906030550;1182055;344927;NOTARIA 4;;;451
1011725;470010002000000040901900000109;1186578;492279;NOTARIA 3;;;3881
723061;470010002000000070905925010483;1181845;324265;NOTARIA TERCERA DE SANTA MARTA;;;1742
687760;470010002000000070903916010303;1183454;378065;NOTARIA SEGUNDA DE SANTA MARTA;;;2389
796995;470010002000000076901908010089;1184356;489434;NOTARIA 4;;;07
1071360;470010002000000070903907030132;1183473;378074;NOTARIA SEGUNDA DE SANTA MARTA;;;1441
796999;470010103000000810033000000000;1185994;484647;NOTARIA TERCERA DE SANTA MARTA;;;1534
1009756;470010002000000070902901030010;1185137;467568;NOTARIA TERCERA DE SANTA MARTA;;;2260
675361;470010002000000070905926020507;1186830;492290;NOTARIA TERCERA DE SANTA MARTA;;;1898
668193;470010002000000070905910010184;1182331;347211;NOTARIA TERCERA DE SANTA MARTA;;;1693
659034;470010002000000070905903030052;1183133;357273;NOTARIA TERCERA DE SANTA MARTA;;;863
826288;470010104000000020901900000026;1183641;479248;NOTARIA SEGUNDA DE SANTA MARTA;;;2165
727015;470010002000000076901907020600;1182065;344948;NOTARIA 4;;;1731
822133;470010002000000070905911010203;1182394;344066;NOTARIA TERCERA DE SANTA MARTA;;;1322
1070122;470010002000000076901904040429;1179726;294930;NOTARIA 4;;;974
1060059;470010002000000076901904010408;1180124;296330;NOTARIA 4;;;2141
789481;470010002000000070578000000000;1180965;304254;NOTARIA TERCERA SANTA MARTA;;;434
684186;470010108000000060902901060007;1183793;447880;NOTARIA CUARTA DE SANTA MARTA;;;888
1038047;470010101000001280905900000205;1183828;449975;NOTARIA TERCERA DE SANTA MARTA;;;1797
995662;470010002000000076901904080458;1181645;343834;NOTARIA 4;;;889
685689;470010002000000076901903040366;1181877;343958;NOTARIA 4;;;998
1048700;470010002000000070903905040094;1181769;323731;NOTARIA SEGUNDA DE SANTA MARTA;;;1797
666248;470010002000000070903921050418;1185126;467562;NOTARIA SEGUNDA DE SANTA MARTA;;;2778
662463;470010002000000076901901080267;1180578;299110;NOTARIA 4;;;2066
917518;470010103000004230020000000000;1180551;299092;NOTARIA TERCERA DE SANTA MARTA;;;878
822258;470010002000000070905902040035;1182447;347480;NOTARIA TERCERA DE SANTA MARTA;;;856
937791;470010107000000090906901010164;1186092;482595;NOTARIA 4 SANTA MARTA;;;503
685297;470010002000000076901901020217;1182745;489434;NOTARIA 4;;;07
1007710;470010106000000560901905020264;1186591;492275;NOTARIA 4;;;334
1041584;470010002000000070902904030071;1181834;324124;NOTARIA TERCERA DE SANTA MARTA;;;1730
1045384;470010002000000070905904040075;1186930;492290;NOTARIA TERCERA DE SANTA MARTA;;;1898
726944;470010002000000076901905060511;1181604;343567;NOTARIA 4;;;1645
3007323;470010002000000076901901080266;1186896;495146;NOTARIA 4;;;1988
968427;470010103000000050901900000030;1186984;495937;NOGTARIA SEGUNDA DE SANTA MARTA;;;543
658044;470010115000006650904900002815;1179938;295429;NOTARIA SEGUNDA SANTA MARTA;;;308
1032877;470010002000000070902901050020;1183555;378275;NOTARIA TERCERA DE SANTA MARTA;;;1747
1032764;470010002000000070903914010263;1184619;462831;NOTARIA SEGUNDA DE SANTA MARTA;;;2024
723065;470010002000000070905923030450;1180762;326442;NOTARIA CUARTA DE SANTA MARTA;;;2872
660068;470010002000000070903916030309;1183447;378061;NOTARIA SEGUNDA DE SANTA MARTA;;;420
683451;470010106000000560901902060111;1181955;344125;NOTARIA 4;;;256
785928;470010106000000560901901060046;1181338;305032;NOTARIA 4;;;3350
784207;470010106000000310100000000000;1186187;488369;NOTARIA SEGUNDA DE SANTA MARTA;;;650
664874;470010800000000840026000000000;1186207;485176;NOTARIA TERCERA DE SANTA MARTA;;;945
1003844;470010002000000070903911010203;1183071;357218;NOTARIA SEGUNDA DE SANTA MARTA;;;2598
721814;470010002000000070903905030090;1180789;326611;NOTARIA SEGUNDA DE SANTA MARTA;;;2667
1028524;470010111000000830026000000000;1179508;281260;NOTARIA CUARTA DE SANTA MARTA;;;1640
722116;470010002000000070903918020346;1183332;377883;NOTARIA SEGUNDA DE SANTA MARTA;;;344
668985;470010103000001260021000000000;1181582;307616;ALCALDIA DE SANTA MARTA;;;4995
1069833;470010002000000070903915030292;1183499;378087;NOTARIA SEGUNDA DE SANTA MARTA;;;1324
721340;470010002000000070902913010242;1185211;467605;NOTARIA TERCERA DE SANTA MARTA;;;2695
759103;470010002000000070902916030311;1182829;354132;NOTARIA QUINTA DE BOGOTA D.C.;;;3884
668206;470010002000000076901905080522;1181622;343622;NOTARIA 4;;;1841
914397;470010116000001620001500000002;1183581;386888;NOTARIA SEGUNDA DE BARRANQUILLA;;;1835
1064280;470010106000004010012000000000;1181743;297762;NOTARIA SEGUNDA DE SANTA MARTA;;;686
710189;470010002000000076901903080397;1180104;295600;NOTARIA 4;;;2198
3010566;470010002000000076901908010150;1186712;493415;NOTARIA 4;;;833
891027;470010108000000060902902150149;1184094;453998;NOTARIA CUARTA DE SANTA MARTA;;;2301
686464;470010002000000076901905080521;1180095;295595;NOTARIA 4;;;2252
3018642;470010002000000076901908010146;1186628;492642;NOTARIA 4;;;3083
722495;470010002000000070903923030449;1184843;466756;NOTARIA SEGUNDA DE SANTA MARTA;;;2472
687344;470010002000000070903918030349;1183926;452663;NOTARIA SEGUNDA DE SANTA MARTA;;;2315
1007648;470010002000000076901905030481;1181177;342721;NOTARIA 4;;;2529
722523;470010002000000070905901020006;1183199;359745;NOTARIA TERCERA DE SANTA MARTA;;;1465
1064186;470010002000000070903923050460;1181127;326934;NOTARIA SEGUNDA DE SANTA MARTA;;;479
666236;470010002000000070903908040156;1183390;378026;NOTARIA SEGUNDA DE SANTA MARTA;;;1395
685691;470010002000000070905903010044;1183157;357535;NOTARIA TERCERA DE SANTA MARTA;;;509
664772;470010002000000050547000000000;1179898;295163;NOTARIA SEGUNDA DE SANTA MARTA;;;602
698750;470010106000000560901901070055;1182213;346566;NOTARIA 4;;;34
662465;470010002000000076901904020414;1185816;446696;NOTARIA 4;;;200
678570;470010002000000070903921010402;1182611;348458;NOTARIA SEGUNDA DE SANTA MARTA;;;2035
1044994;470010002000000051561000000000;1180462;298415;NOTARIA TERCERA DE SANTA MARTA;;;1171
