t_id_predio;numero_predial;fecha_inicio_tenencia;fecha_documento_fuente
743143;470010002000000070903910050197;2021-11-19;2021-12-16
788917;470010002000000040901901010142;2018-12-14;2018-12-18
796857;470010104000000910903901000202;2018-01-23;2018-02-02
1006841;470010002000000070905913010244;2022-06-22;2022-09-27
962704;470010002000000070903919040374;2021-09-15;2021-10-22
1064058;470010002000000070903924050480;2022-02-18;2022-05-27
660345;470010002000000070905911030210;2022-06-28;2022-10-07
720541;470010002000000070902906010103;2021-11-11;2021-12-15
1009583;470010002000000070903923010442;2021-04-30;2021-05-19
1036806;470010002000000070902905010082;2022-01-11;2022-02-14
1032846;470010002000000070902914030270;2021-11-12;2022-01-25
659173;470010002000000070903920040394;2021-11-20;2021-12-16
685724;470010002000000076901902040300;2019-05-23;2020-11-24
664371;470010002000000070903913020247;2021-07-16;2021-10-07
3006687;470010002000000070905919010364;2021-08-30;2021-09-13
1046683;470010002000000070902915010281;2021-09-30;2021-11-24
1040908;470010002000000070903924020465;2022-02-18;2022-05-27
1066860;470010106000000560901902080127;2021-11-05;2022-04-08
952504;470010002000000040901900000121;2016-12-20;2016-12-23
762114;470010002000000076901903060379;2019-02-19;2020-11-24
796979;470010002000000076901902080330;2019-09-30;2020-11-24
971957;470010104000000910903901150183;2018-01-23;2018-02-02
967240;470010002000000070905901010001;2021-08-30;2021-09-13
965006;470010002000000070905927010523;2021-08-30;2021-09-13
964760;470010106000000560901905010260;2022-02-09;2022-02-14
659455;470010002000000070905917030331;2022-06-30;2022-10-27
3010041;470010002000000076901908020172;2019-11-14;2020-11-24
721155;470010002000000070902910030189;2021-11-25;2022-01-28
699382;470010002000000070905916020307;2022-06-28;2022-10-27
667060;470010002000000070905903030049;2022-03-10;2022-06-23
1040684;470010002000000070905906030109;2022-08-02;2022-10-27
1045622;470010002000000070903915020287;2021-07-27;2021-09-02
678065;470010002000000070905901040013;2021-08-30;2021-09-13
1060063;470010002000000070905908040154;2022-08-29;2022-10-13
721814;470010002000000070903905030090;2021-11-26;2022-01-12
1060061;470010002000000076901904050435;2019-04-25;2020-11-24
3013875;470010002000000076901908010148;2018-10-17;2020-11-24
1052468;470010002000000070903905030089;2021-11-10;2022-02-23
750358;470010002000000070902904030072;2021-11-04;2021-12-02
1060230;470010002000000070902901010001;2021-08-11;2021-09-24
3016239;470010002000000076901903050374;2019-09-12;2020-11-24
3010908;470010106000000560901903020137;2022-02-09;2022-02-14
3006681;470010002000000040901901010035;2016-12-20;2016-12-23
922376;470010002000000040901901010156;2016-12-20;2016-12-23
1069819;470010002000000070903909030170;2021-08-11;2021-10-07
680392;470010002000000070902901030012;2021-07-26;2021-09-24
657942;470010002000000070905903020047;2022-03-24;2022-06-23
942147;470010106000000560901904070247;2022-02-09;2022-02-14
686144;470010002000000070905914020265;2021-08-30;2021-09-13
1070120;470010002000000076901904060441;2019-06-06;2020-11-24
691172;470010002000000070905919040375;2022-07-15;2022-09-22
1048698;470010002000000070903905010082;2021-11-18;2022-01-19
920950;470010116000001300026000000000;2014-05-07;2016-11-02
1041420;470010002000000070903911040216;2021-11-25;2022-01-12
1069883;470010002000000070903923020446;2021-11-19;2021-12-16
699581;470010002000000070905925010481;2022-07-19;2022-09-22
1071360;470010002000000070903907030132;2021-07-28;2021-08-25
3015189;470010002000000040901900000088;2016-12-20;2016-12-23
671621;470010002000000070905910030189;2022-07-18;2022-09-22
1052482;470010002000000070903908020146;2021-11-10;2021-12-15
1003697;470010002000000070903905010084;2021-10-11;2021-11-24
801129;470010002000000070903908030151;2021-07-15;2021-09-15
3007479;470010002000000070903924020467;2021-04-30;2021-05-19
913850;470010106000000560901901070051;2021-12-10;2022-04-08
3017079;470010002000000076901903030357;2018-12-12;2020-11-24
787788;470010002000000070905906020107;2021-08-30;2021-09-13
1008077;470010002000000070902913010244;2021-11-12;2022-01-25
750311;470010002000000070902905030091;2021-09-29;2021-11-24
1069815;470010002000000070903907010123;2021-07-23;2021-09-02
1046633;470010002000000070902906010104;2022-02-18;2022-03-24
1014482;470010002000000070902901010003;2021-08-11;2021-09-28
660134;470010002000000070903905010081;2021-11-10;2021-12-15
778986;470010104000000910903901080165;2018-01-23;2018-02-02
796845;470010104000000910903901000191;2018-01-23;2018-02-02
657829;470010002000000076901902050308;2019-04-16;2020-11-24
1060059;470010002000000076901904010408;2019-11-05;2020-11-24
1036672;470010104000000910903901060161;2018-01-23;2018-02-02
675276;470010002000000070903924030471;2021-12-03;2022-04-20
678080;470010002000000070905909050178;2022-05-20;2022-07-29
3019104;470010002000000076901908010135;2018-10-17;2020-11-24
1044560;470010002000000070902907030132;2021-11-19;2022-01-28
3012324;470010106000000560901903080187;2022-02-09;2022-02-14
965675;470010106000000560901905030266;2022-02-09;2022-02-14
787837;470010002000000070905906040114;2022-04-27;2022-09-05
721245;470010002000000070902911030212;2021-11-19;2022-02-08
1060144;470010002000000070903917020326;2021-11-23;2022-01-19
1003558;470010002000000070905905020087;2022-06-30;2022-09-14
3019986;470010002000000076901908020177;2019-06-19;2020-11-24
788604;470010002000000070903901040013;2021-08-18;2021-09-15
721862;470010002000000070903908020148;2021-08-30;2021-10-15
1020365;470010002000000070905921030412;2022-09-08;2022-10-31
821425;470010106000000560901902070119;2022-01-27;2022-04-08
3020643;470010002000000076901901080265;2020-03-04;2020-11-24
3011493;470010002000000076901902070328;2019-07-19;2020-11-24
1069801;470010002000000070902916040315;2021-10-14;2021-12-06
938213;470010002000000070905905040095;2022-03-29;2022-06-23
940269;470010002000000070902912040234;2021-11-17;2022-03-23
1041495;470010002000000070903919050380;2021-08-24;2021-09-30
1072971;470010002000000040901900000098;2016-12-20;2016-12-23
941762;470010002000000040901900000128;2016-12-20;2016-12-23
1036512;470010106000000560901903030151;2022-02-09;2022-02-14
1024276;470010002000000070902908050158;2021-11-20;2022-02-28
681655;470010002000000070902913040254;2021-11-02;2021-11-30
784856;470010002000000070905905010084;2022-07-13;2022-09-22
942650;470010002000000040901901010040;2016-12-20;2016-12-23
1070128;470010002000000076901904030418;2019-02-21;2020-11-24
721976;470010002000000070903911050217;2022-02-17;2022-06-10
1009547;470010002000000070903909020165;2022-05-04;2022-07-18
1069909;470010002000000070905909020166;2022-06-28;2022-10-07
1024173;470010002000000070903918040355;2022-02-17;2022-06-10
669169;470010002000000070905916020305;2021-08-30;2021-09-13
1069855;470010002000000070903917050338;2021-08-30;2021-10-07
1006789;470010002000000070905904030072;2022-05-17;2022-09-27
969022;470010106000000560901904020203;2022-02-09;2022-02-14
995662;470010002000000076901904080458;2019-05-21;2020-11-24
666250;470010002000000070903922050439;2021-11-20;2021-12-16
796995;470010002000000076901908010089;2020-01-07;2020-11-24
1041450;470010002000000070903912010224;2021-11-23;2022-01-19
1008048;470010106000000560901904040224;2022-02-09;2022-02-14
1052478;470010002000000070903906050120;2021-12-29;2022-04-07
1070130;470010002000000076901905010465;2019-07-17;2020-11-24
3016554;470010002000000076901908020206;2019-09-03;2020-11-24
3013254;470010002000000076901901050247;2019-01-29;2020-11-24
687338;470010002000000070905907040136;2022-07-08;2022-10-07
3016677;470010002000000076901901060254;2019-11-25;2020-11-24
984891;470010002000000070905920040396;2022-08-05;2022-10-27
784917;470010002000000070905914040276;2022-10-06;2022-11-28
664362;470010002000000070905926030511;2021-08-30;2021-09-13
721671;470010002000000070902916030312;2021-12-29;2022-02-14
974836;470010106000000560901905050274;2022-02-09;2022-02-14
726902;470010002000000076901905030485;2020-06-03;2020-11-24
1032842;470010002000000070902915050300;2021-09-27;2021-11-22
1048700;470010002000000070903905040094;2021-09-03;2021-11-05
657888;470010002000000076901905070518;2020-05-06;2020-11-24
1040718;470010002000000070905924010464;2021-08-30;2021-09-13
657875;470010002000000070903922010421;2022-05-10;2022-08-18
3018801;470010002000000076901902050306;2019-04-23;2020-11-24
722513;470010002000000070903922050440;2021-11-19;2021-12-30
796859;470010104000000910903901140180;2018-01-23;2018-02-02
1048660;470010002000000076901904030422;2019-04-22;2020-11-24
1070122;470010002000000076901904040429;2019-05-31;2020-11-24
1069749;470010002000000070902908040153;2022-02-17;2022-04-05
1064108;470010002000000070905909050177;2022-04-19;2022-07-29
3018636;470010002000000076901908020178;2019-12-13;2020-11-24
3023673;470010002000000076901901050242;2020-11-11;2020-11-24
1069787;470010002000000070902915050298;2021-11-03;2022-01-11
690101;470010106000000560901901010004;2021-12-13;2022-04-08
1045505;470010002000000070905919040373;2022-08-29;2022-11-17
679469;470010002000000070905906010104;2022-04-22;2022-07-29
675506;470010002000000070902911040214;2021-12-28;2022-02-14
678076;470010002000000070905902030030;2022-03-30;2022-06-24
687188;470010104000000910903901040157;2018-01-23;2018-02-02
976886;470010002000000070905908010143;2022-07-13;2022-09-22
967115;470010106000000560901904030215;2022-02-09;2022-02-14
861569;470010104000000910903901000215;2018-01-23;2018-02-02
721782;470010002000000070903905020085;2022-02-23;2022-06-10
685446;470010002000000070903921010401;2021-10-08;2021-11-05
721201;470010002000000070902911050218;2022-02-28;2022-03-31
746831;470010002000000070903920010383;2021-09-10;2021-10-15
675417;470010002000000070903917040335;2021-11-20;2022-01-13
3020136;470010002000000076901908020189;2019-12-16;2020-11-24
1045813;470010002000000070903919030370;2021-10-06;2021-11-24
3013575;470010106000000560901901080063;2021-07-21;2022-04-08
1014379;470010002000000070903906010101;2021-11-11;2022-01-13
3023373;470010002000000076901901030226;2020-03-04;2020-11-24
1069865;470010002000000070903916030311;2022-02-17;2022-05-20
721425;470010002000000070902913040256;2021-11-03;2022-01-25
1040900;470010002000000070903915050299;2021-08-31;2021-09-30
1045509;470010002000000070905922050440;2022-08-31;2022-10-13
968965;470010002000000070905919010361;2021-08-30;2021-09-13
726944;470010002000000076901905060511;2019-09-02;2020-11-24
675510;470010002000000070902913040253;2021-10-16;2021-12-29
659906;470010104000000910903901140182;2018-01-23;2018-02-02
721115;470010002000000070902909050177;2021-11-23;2022-02-24
3018786;470010002000000076901903010339;2018-12-11;2020-11-24
981799;470010002000000070905906040116;2022-05-23;2022-09-12
668206;470010002000000076901905080522;2019-09-26;2020-11-24
3007323;470010002000000076901901080266;2019-10-16;2020-11-24
691240;470010106000000560901902020074;2022-01-21;2022-04-08
800436;470010002000000070905912040235;2022-05-16;2022-07-29
660482;470010002000000070905922040434;2021-08-30;2021-09-13
965100;470010106000000560901904030211;2022-02-09;2022-02-14
779062;470010104000000910903901040155;2018-01-23;2018-02-02
979136;470010002000000076901903070385;2019-01-29;2020-11-24
667561;470010002000000070902907050140;2022-07-22;2022-10-07
1064153;470010002000000040901901060069;2016-12-20;2016-12-23
1060132;470010002000000070903914050279;2021-07-15;2021-08-13
850748;470010002000000076901904010404;2019-03-13;2020-11-24
968594;470010002000000070905901050017;2021-08-30;2021-09-13
678896;470010002000000070902916020307;2021-09-09;2021-10-12
938215;470010002000000070905903050057;2022-05-27;2022-08-01
3016152;470010002000000076901908010099;2020-11-11;2020-11-24
662477;470010002000000070905912030230;2022-08-27;2022-10-24
3018825;470010002000000076901908010109;2019-03-20;2020-11-24
1017056;470010106000000560901902010071;2021-12-13;2022-04-08
691224;470010002000000070903904010063;2021-11-20;2021-12-22
1026405;470010002000000076901905030487;2019-09-27;2020-11-24
731015;470010002000000076901905070520;2019-09-23;2020-11-24
967576;470010106000000560901905060279;2022-02-09;2022-02-14
1048740;470010104000000910903901120175;2018-01-23;2018-02-02
720839;470010002000000070902907010121;2021-11-30;2022-01-28
660120;470010002000000070905901050019;2022-03-23;2022-04-27
721744;470010002000000070903903020047;2021-09-16;2021-10-22
675361;470010002000000070905926020507;2021-08-30;2021-09-13
822260;470010002000000070905921040415;2022-07-11;2022-09-14
659665;470010002000000070905906020106;2022-06-28;2022-09-12
687440;470010002000000070905906030110;2022-04-02;2022-07-26
657877;470010002000000076901905070519;2019-08-29;2020-11-24
1017147;470010002000000070902905040095;2021-08-13;2021-09-24
1059499;470010104000000910903901100172;2018-01-23;2018-02-02
659931;470010002000000070905907010123;2022-04-04;2022-06-23
976888;470010002000000070905908050157;2022-05-11;2022-07-06
822211;470010002000000070905912050240;2022-06-29;2022-09-14
1069737;470010002000000070902906020106;2021-12-07;2022-02-14
675364;470010002000000070905926040516;2022-07-18;2022-09-22
668195;470010002000000070905911030211;2022-05-24;2022-08-01
1052508;470010002000000070903916040315;2021-09-27;2021-10-27
722332;470010002000000070903919030369;2021-07-28;2021-08-13
3016593;470010002000000076901908010122;2020-08-26;2020-11-24
927886;470010002000000070902910030192;2022-05-19;2022-08-01
1060065;470010002000000070905910020188;2022-05-09;2022-07-29
790746;470010002000000070902904050077;2021-11-02;2021-12-02
716101;470010002000000070902901010002;2021-08-11;2021-09-03
1011958;470010106000000560901903080186;2022-02-09;2022-02-14
790699;470010002000000070902904010063;2021-11-30;2022-01-28
723149;470010002000000070905924020468;2022-09-21;2022-12-02
690949;470010106000000560901901070049;2021-12-23;2022-04-08
685297;470010002000000076901901020217;2020-01-07;2020-11-24
3013881;470010002000000076901905060507;2019-11-14;2020-11-24
3015051;470010002000000076901908020176;2019-07-03;2020-11-24
938305;470010002000000070905907050138;2022-04-04;2022-06-24
1011725;470010002000000040901900000109;2016-12-20;2016-12-23
853326;470010104000000910903901110174;2018-01-23;2018-02-02
3006717;470010106000000560901905040271;2022-02-09;2022-02-14
1064092;470010002000000076901908020171;2019-07-03;2020-11-24
657858;470010002000000070905910040195;2022-06-10;2022-10-27
678906;470010104000000910903901000209;2018-01-23;2018-02-02
3007305;470010002000000076901902010276;2019-06-21;2020-11-24
3006693;470010002000000076901908010082;2020-06-03;2020-11-24
1069725;470010002000000070902903050060;2022-02-21;2022-04-05
748077;470010002000000070903923010443;2021-11-30;2022-01-12
694489;470010002000000070905924040474;2022-08-16;2022-10-27
942771;470010002000000070905907010121;2021-08-30;2021-09-13
940318;470010106000000560901904040221;2022-02-09;2022-02-14
659946;470010002000000076901905060509;2019-10-29;2020-11-24
666316;470010002000000070902902040035;2022-03-10;2022-06-01
657879;470010002000000070905916020306;2021-08-30;2021-09-13
977028;470010002000000070902905020086;2021-11-02;2022-01-25
1033128;470010002000000076901903010342;2020-06-04;2020-11-24
966931;470010002000000040901901010155;2016-12-20;2016-12-23
719956;470010002000000070902902020027;2021-08-31;2021-09-29
691079;470010002000000070905903010043;2022-06-24;2022-09-12
1069893;470010002000000070905909040175;2022-07-08;2022-09-22
745458;470010002000000070903913050257;2021-07-15;2021-08-13
722618;470010002000000070905903040055;2022-05-19;2022-07-29
1026747;470010002000000070902916040314;2022-02-21;2022-04-26
964965;470010106000000560901904010196;2022-02-09;2022-02-14
732143;470010002000000070905915050300;2022-05-27;2022-08-01
685689;470010002000000076901903040366;2019-06-05;2020-11-24
657929;470010002000000070903909040176;2021-08-13;2021-11-04
721788;470010002000000070903905030091;2021-11-04;2021-12-15
721740;470010002000000070903903030052;2021-08-02;2021-08-24
726631;470010002000000076901903060382;2019-02-07;2020-11-24
721614;470010002000000070902914050277;2021-11-30;2022-01-28
969006;470010002000000070905920030392;2021-08-30;2021-09-13
1064156;470010002000000070903911040214;2021-10-29;2021-12-30
1056231;470010002000000070903911010204;2022-02-16;2022-05-13
1009551;470010002000000070903918030351;2022-02-16;2022-04-05
659670;470010002000000076901904080460;2019-03-27;2020-11-24
761727;470010002000000076901903040364;2019-06-27;2020-11-24
979221;470010106000000560901903060173;2022-02-09;2022-02-14
1036477;470010002000000070905924050479;2022-08-08;2022-10-27
722818;470010002000000070905918030349;2022-07-28;2022-10-07
683451;470010106000000560901902060111;2022-01-31;2022-04-08
720643;470010002000000070902905020085;2021-09-29;2021-11-24
721071;470010002000000070902907040135;2021-10-06;2021-11-22
660470;470010002000000070905901010002;2022-03-15;2022-07-01
699329;470010002000000070905916010302;2022-07-14;2022-10-27
694649;470010104000000910903901000216;2018-01-23;2018-02-02
965585;470010002000000070905915040294;2021-08-30;2021-09-13
1000268;470010002000000070902903020046;2021-12-17;2022-01-28
965158;470010106000000560901905020262;2022-02-09;2022-02-14
659739;470010002000000070903921020407;2021-10-12;2021-11-04
1014475;470010002000000070902907010124;2021-11-04;2021-12-02
3014475;470010002000000040901901010160;2016-12-20;2016-12-23
801429;470010002000000070903920020386;2021-09-21;2021-11-04
779335;470010104000000910903901000184;2018-01-23;2018-02-02
657757;470010002000000070905923010442;2022-09-16;2022-12-02
940486;470010002000000070905927010522;2021-08-30;2021-09-13
1064136;470010002000000070903903030049;2021-09-17;2021-11-05
1014331;470010002000000070905925030492;2022-09-08;2022-11-18
774274;470010115000006650903900002558;2018-08-25;2018-09-25
943539;470010106000000560901904050230;2022-02-09;2022-02-14
659663;470010002000000070905905050097;2022-03-29;2022-06-23
954639;470010002000000040901901010141;2021-10-06;2021-12-13
721025;470010002000000070902908020147;2022-07-21;2022-10-06
784931;470010002000000070905914020266;2022-09-29;2022-11-18
938807;470010002000000070903902040033;2021-10-25;2021-11-25
667064;470010002000000070905906030112;2022-04-25;2022-06-14
796893;470010104000000910903901000214;2018-01-23;2018-02-02
1064165;470010106000000560901902050099;2021-12-14;2022-04-08
1024059;470010002000000076901903030358;2019-02-21;2020-11-24
722566;470010002000000070905901040015;2022-05-26;2022-09-12
721912;470010002000000070903910010182;2021-11-30;2022-01-12
3024381;470010002000000076901902030294;2019-04-23;2020-11-24
684781;470010002000000070905915040293;2022-07-14;2022-09-01
801219;470010002000000070903917030329;2021-11-04;2021-12-15
722294;470010002000000070903920050400;2021-11-20;2021-12-16
1041574;470010002000000070902912050239;2021-12-15;2022-02-04
951557;470010002000000076901904010407;2019-03-20;2020-11-24
675434;470010002000000070903923040453;2021-11-29;2022-01-12
3013353;470010002000000076901902010275;2019-09-03;2020-11-24
1006968;470010002000000070902910040193;2021-11-09;2022-01-25
659918;470010002000000076901905040493;2019-12-02;2020-11-24
773494;470010002000000070905918020347;2022-06-29;2022-09-22
691194;470010002000000070903903030050;2022-02-18;2022-05-13
922379;470010002000000040901900000130;2016-12-20;2016-12-23
685691;470010002000000070905903010044;2022-03-11;2022-06-23
743620;470010002000000070903908020147;2021-11-12;2022-01-19
3024249;470010002000000076901901030228;2019-11-26;2020-11-24
683342;470010002000000076901904040431;2019-03-26;2020-11-24
687760;470010002000000070903916010303;2021-11-04;2021-12-07
659997;470010002000000070905928030552;2021-08-30;2021-09-13
1069851;470010002000000070903915050300;2021-07-16;2021-08-25
1006819;470010002000000076901905070517;2020-02-04;2020-11-24
722608;470010002000000070905903040056;2022-06-16;2022-09-12
981962;470010002000000070902909020165;2021-11-30;2022-01-28
938402;470010002000000070905914010262;2022-05-09;2022-09-07
721342;470010002000000070902914010261;2021-11-03;2022-01-25
1069713;470010002000000070902903030052;2021-09-30;2021-11-22
779518;470010104000000910903901030152;2018-01-23;2018-02-02
938832;470010002000000070903908030150;2021-10-08;2021-11-04
722138;470010002000000070903918030352;2021-11-29;2022-02-10
658583;470010002000000070905928050560;2022-08-29;2022-11-18
1069911;470010002000000070905912010223;2022-05-12;2022-07-29
675508;470010002000000070902913010241;2022-05-11;2022-07-29
1048690;470010002000000070905923050460;2021-08-30;2021-09-13
952099;470010106000000560901904060237;2022-02-09;2022-02-14
658070;470010002000000070902913030251;2021-11-17;2022-01-26
699780;470010106000000560901901080059;2021-12-14;2022-04-08
965745;470010002000000040901901080076;2016-12-20;2016-12-23
1003712;470010002000000040901901020041;2016-12-20;2016-12-23
1045809;470010002000000070903916020307;2021-11-18;2022-01-19
1003784;470010106000000560901902020078;2021-11-29;2022-04-08
657831;470010002000000040901901010145;2021-08-11;2021-09-08
1060045;470010002000000076901902040298;2019-08-29;2020-11-24
719958;470010002000000070902902020028;2021-08-06;2021-09-03
3013332;470010002000000076901908010152;2019-06-21;2020-11-24
3023934;470010002000000076901905080524;2019-12-20;2020-11-24
1060136;470010106000000560901901050040;2021-11-11;2022-04-08
950672;470010002000000070903924040473;2021-11-18;2021-12-16
992269;470010002000000040901901010158;2016-12-20;2016-12-23
1060129;470010002000000070903913040253;2021-11-03;2021-12-30
666201;470010002000000076901904070450;2020-01-14;2020-11-24
1069907;470010002000000070905909020165;2022-06-10;2022-09-12
1056384;470010002000000070902905040096;2021-10-12;2021-11-26
866015;470010002000000076901904040426;2019-02-26;2020-11-24
1064106;470010002000000076901904030424;2019-04-24;2020-11-24
808201;470010003000000050137000000000;2016-02-12;2022-04-08
3016614;470010002000000076901908010094;2020-09-24;2020-11-24
722102;470010002000000070903913020245;2021-07-28;2021-09-02
1070156;470010002000000076901908020204;2020-06-04;2020-11-24
1060077;470010002000000070905915010283;2022-06-22;2022-09-22
658790;470010002000000070905927040533;2021-08-30;2021-09-13
1032735;470010106000000560901904080250;2022-02-09;2022-02-14
962702;470010002000000070903916020305;2022-03-23;2022-06-10
813198;470010002000000070903922040435;2021-11-22;2022-01-13
715688;470010002000000070903908040153;2021-11-11;2021-12-15
821803;470010106000000560901901040030;2022-03-08;2022-04-08
1028629;470010002000000070903905020087;2021-11-30;2022-01-12
3016326;470010002000000076901902050310;2019-10-08;2020-11-24
861114;470010002000000020011000000000;2022-07-01;2022-12-14
1069745;470010002000000070902910010184;2022-02-16;2022-03-24
659747;470010104000000910903901100170;2018-01-23;2018-02-02
886376;470010002000000070903913050260;2021-07-26;2021-09-15
884747;470010002000000070905904020065;2022-06-22;2022-09-12
1069761;470010002000000070902910020185;2022-02-25;2022-03-24
1009465;470010002000000076901904060444;2019-05-17;2020-11-24
659966;470010002000000070905918020348;2021-08-30;2021-09-13
721904;470010002000000070903909010161;2021-11-17;2021-12-22
964866;470010106000000560901901050034;2021-11-08;2022-04-08
951432;470010002000000076901901040238;2020-11-18;2020-11-24
722574;470010002000000070905903010042;2022-04-29;2022-06-21
967359;470010002000000070905910040194;2021-08-30;2021-09-13
666312;470010002000000070902914040275;2021-10-06;2021-11-30
691192;470010002000000070903901010002;2021-10-08;2021-11-24
666215;470010002000000070905915010281;2021-08-30;2021-09-13
1003850;470010002000000070902904010061;2021-12-02;2022-02-14
722734;470010002000000070905913050260;2022-05-31;2022-07-29
726672;470010002000000076901903030360;2019-03-19;2020-11-24
743567;470010002000000040901901010143;2020-06-02;2020-08-27
1000175;470010002000000076901905050502;2019-09-04;2020-11-24
678141;470010002000000070903924020466;2021-11-20;2022-01-19
660063;470010002000000070905916050319;2021-08-30;2021-09-13
3013350;470010002000000076901908010124;2019-10-31;2020-11-24
3007080;470010002000000040901901010029;2016-12-20;2016-12-23
659099;470010002000000070903902050037;2021-11-12;2021-12-16
796985;470010002000000076901902080333;2019-07-15;2020-11-24
675395;470010106000000560901901010007;2021-11-25;2022-04-08
1006906;470010002000000070903915010284;2021-07-23;2021-09-02
1064158;470010002000000070903914010264;2021-07-27;2021-08-24
3020811;470010002000000076901905020476;2020-01-14;2020-11-24
968919;470010002000000070905918030352;2021-08-30;2021-09-13
3019173;470010002000000076901901030232;2019-11-14;2020-11-24
741925;470010002000000040901901010033;2018-06-26;2018-07-13
761795;470010002000000076901904080459;2019-05-10;2020-11-24
1020570;470010002000000070901900000000;2015-05-22;2020-11-24
657964;470010002000000070903911030209;2021-11-18;2021-12-20
971940;470010002000000040901901010132;2016-12-20;2016-12-23
687344;470010002000000070903918030349;2021-10-29;2021-12-15
842812;470010104000000910903901000205;2018-01-23;2018-02-02
671674;470010106000000560901902060110;2022-01-20;2022-04-08
1033221;470010002000000070903917010323;2021-11-03;2021-12-07
3014259;470010002000000076901903040362;2019-01-11;2020-11-24
1024164;470010002000000070903918030350;2021-10-15;2021-11-25
721383;470010002000000070902913050257;2022-02-16;2022-03-24
678570;470010002000000070903921010402;2021-09-29;2021-11-05
3010413;470010002000000076901902070324;2019-06-14;2020-11-24
975470;470010106000000560901902080121;2021-11-26;2022-04-08
722525;470010002000000070905901020007;2022-04-18;2022-06-14
941480;470010002000000070903919050379;2021-09-23;2021-12-15
1068988;470010106000000560901901020013;2021-07-21;2022-04-08
736757;470010002000000070903901040016;2022-02-18;2022-06-10
941847;470010002000000070903906040116;2021-04-30;2021-05-19
822143;470010002000000070905920050398;2022-08-29;2022-10-13
721701;470010002000000070903902010022;2021-07-16;2021-09-30
784883;470010002000000070905915020287;2022-08-31;2022-10-19
3015744;470010002000000076901908010083;2020-03-04;2020-11-24
657966;470010002000000070903914050280;2021-11-29;2022-01-13
1052506;470010106000000560901902040092;2022-01-06;2022-04-08
1045801;470010106000000560901902030084;2022-01-20;2022-04-08
659910;470010002000000076901903060383;2018-12-12;2020-11-24
664436;470010002000000070902902020026;2022-02-18;2022-04-26
748251;470010002000000070902908030150;2022-05-23;2022-08-01
699215;470010002000000070905908010142;2021-08-30;2021-09-13
1056233;470010002000000070903913010241;2021-11-22;2022-01-12
1015557;470010002000000070905912020227;2022-09-08;2022-11-02
721864;470010002000000070903907020126;2021-09-27;2021-10-27
3008553;470010106000000560901904010197;2022-02-09;2022-02-14
789947;470010002000000070905917030332;2022-06-28;2022-09-12
862127;470010002000000070902905030090;2021-11-26;2022-01-28
686851;470010002000000070903913020246;2021-12-21;2022-04-07
965141;470010002000000070905915030291;2021-08-30;2021-09-13
706909;470010002000000040901901010177;2022-03-31;2022-04-22
657838;470010002000000070903921040414;2021-11-29;2022-02-10
3010899;470010002000000076901908020167;2019-06-28;2020-11-24
1056180;470010002000000070905908030151;2022-05-11;2022-09-12
1060208;470010002000000070902912030230;2021-11-23;2022-01-28
1041586;470010002000000070902901040013;2021-09-10;2021-11-22
951430;470010002000000076901901070259;2019-12-09;2020-11-24
686464;470010002000000076901905080521;2019-11-20;2020-11-24
784911;470010002000000070905914030270;2022-06-30;2022-09-12
885099;470010002000000070905916010301;2021-08-30;2021-09-13
1017058;470010106000000560901902040089;2021-07-21;2022-04-08
678119;470010002000000070903913040254;2021-11-12;2021-12-22
694356;470010002000000070903924040476;2021-11-11;2022-01-19
728094;470010002000000070903919040376;2021-08-02;2021-08-25
1060140;470010106000000560901902030085;2022-02-03;2022-04-08
659785;470010002000000070902908050157;2021-11-11;2022-02-24
796991;470010002000000076901908020180;2019-07-15;2020-11-24
747837;470010002000000070903920010381;2021-10-13;2021-11-05
1040904;470010002000000070903918020348;2022-04-29;2022-06-10
887332;470010002000000070902902040033;2021-07-28;2021-08-23
1007713;470010106000000560901905080288;2022-02-09;2022-02-14
659074;470010002000000070905928050558;2021-08-30;2021-09-13
1041570;470010002000000070902909040176;2022-02-17;2022-04-26
1032606;470010002000000076901905080525;2019-11-05;2020-11-24
720050;470010002000000070902902050040;2021-08-13;2021-09-24
1069773;470010002000000070902912050240;2021-10-29;2022-02-04
722024;470010002000000070903913010243;2021-09-06;2021-10-15
671678;470010002000000070903918020345;2021-09-29;2021-12-20
981759;470010002000000076901908010145;2019-05-15;2020-11-24
3017100;470010002000000076901908020186;2019-06-14;2020-11-24
658795;470010002000000070905908040153;2021-08-30;2021-09-13
952518;470010002000000040901901010137;2017-03-16;2017-03-30
684918;470010104000000910903901050158;2018-01-23;2018-02-02
955727;470010106000000560901901070053;2022-03-18;2022-04-08
657867;470010002000000070905919010363;2021-08-30;2021-09-13
1072949;470010002000000040901900000085;2016-12-20;2016-12-23
3015405;470010002000000040901900000086;2016-12-20;2016-12-23
1028701;470010002000000070903917050339;2021-11-26;2022-01-12
1016716;470010104000000910903901070163;2018-01-23;2018-02-02
719960;470010002000000070902901040015;2021-11-18;2022-01-26
800146;470010002000000070905903010041;2022-06-10;2022-08-03
662520;470010002000000070903904030070;2021-11-10;2021-12-22
694541;470010002000000070903904050078;2021-11-03;2021-12-07
661836;470010106000000560901901020016;2021-12-09;2022-04-08
1024152;470010002000000070903912020228;2021-11-18;2022-03-14
1052496;470010002000000070903911020205;2021-11-25;2022-03-24
1004344;470010002000000070903906020108;2022-02-17;2022-06-10
722967;470010002000000070905923050459;2022-08-16;2022-10-27
